Event  Timestamp[s]  Flag  ADC[12b]  SiPM[mV]  Deadtime[s]  Temp[C]  Press[Pa]  Accel(X:Y:Z)[g]  Gyro(X:Y:Z)[deg/sec]  Name  Time  Date
780	1034.399574	0	155	8.0	0.461521	24.2	101380	-0.055:-0.078:-1.109	-8.3:-4.7:11.0	AxLab	21:46:51.208288	26/10/2025	
781	1036.161829	0	104	5.4	0.462040	24.2	101382	-0.054:-0.081:-1.106	-8.3:-4.8:11.2	AxLab	21:46:53.817150	26/10/2025	
782	1038.948091	0	124	6.4	0.462509	24.1	101379	-0.060:-0.079:-1.106	-7.9:-4.2:11.1	AxLab	21:46:57.638986	26/10/2025	
783	1040.998314	0	216	11.1	0.463053	24.1	101379	-0.054:-0.079:-1.107	-8.4:-4.7:11.4	AxLab	21:47:00.186821	26/10/2025	
784	1041.444826	0	178	9.2	0.463566	24.1	101380	-0.053:-0.078:-1.108	-7.9:-4.4:11.0	AxLab	21:47:00.736821	26/10/2025	
785	1041.782007	0	184	9.5	0.464057	24.1	101380	-0.057:-0.081:-1.101	-8.1:-4.8:11.3	AxLab	21:47:01.221099	26/10/2025	
786	1042.245498	0	100	5.1	0.464659	24.1	101381	-0.055:-0.074:-1.104	-8.2:-4.5:11.4	AxLab	21:47:01.854235	26/10/2025	
787	1049.138866	0	108	5.6	0.465162	24.1	101381	-0.060:-0.080:-1.110	-8.5:-4.8:11.3	AxLab	21:47:12.504677	26/10/2025	
788	1049.344169	0	114	5.9	0.465765	24.1	101381	-0.054:-0.075:-1.103	-8.2:-4.6:11.2	AxLab	21:47:12.806207	26/10/2025	
789	1049.754040	0	132	6.8	0.466249	24.1	101383	-0.058:-0.078:-1.103	-8.3:-4.6:11.2	AxLab	21:47:13.437111	26/10/2025	
790	1052.118405	0	101	5.2	0.466756	24.0	101382	-0.055:-0.078:-1.099	-8.3:-4.6:11.4	AxLab	21:47:17.354661	26/10/2025	
791	1052.280950	0	565	29.1	0.467275	24.0	101382	-0.054:-0.074:-1.112	-8.3:-4.9:11.5	AxLab	21:47:17.588948	26/10/2025	
792	1052.479596	0	292	15.0	0.467812	24.0	101382	-0.057:-0.078:-1.104	-8.1:-4.7:11.2	AxLab	21:47:17.947799	26/10/2025	
793	1052.696691	0	257	13.2	0.468268	24.0	101382	-0.056:-0.078:-1.106	-8.2:-4.4:11.1	AxLab	21:47:18.320579	26/10/2025	
794	1053.611923	0	292	15.0	0.468739	24.0	101384	-0.056:-0.076:-1.102	-8.0:-4.1:11.1	AxLab	21:47:19.971391	26/10/2025	
795	1053.728559	0	121	6.2	0.469293	24.0	101384	-0.060:-0.077:-1.103	-8.4:-4.4:11.3	AxLab	21:47:20.171273	26/10/2025	
796	1054.112788	0	120	6.2	0.469855	24.0	101382	-0.055:-0.080:-1.109	-8.0:-4.8:11.0	AxLab	21:47:20.822268	26/10/2025	
797	1055.382290	0	133	6.8	0.470548	24.0	101384	-0.056:-0.080:-1.104	-8.4:-4.6:11.2	AxLab	21:47:23.121908	26/10/2025	
798	1056.245082	0	116	6.0	0.471051	24.0	101383	-0.054:-0.078:-1.105	-8.1:-4.4:11.3	AxLab	21:47:24.555596	26/10/2025	
799	1058.970126	0	123	6.3	0.471571	24.0	101379	-0.055:-0.074:-1.105	-8.3:-4.0:11.1	AxLab	21:47:28.921678	26/10/2025	
800	1059.407140	0	195	10.0	0.472049	24.0	101379	-0.055:-0.080:-1.108	-8.2:-4.6:11.1	AxLab	21:47:29.531560	26/10/2025	
801	1061.426741	0	155	8.0	0.472553	24.0	101380	-0.052:-0.081:-1.111	-8.4:-4.5:11.2	AxLab	21:47:32.369132	26/10/2025	
802	1061.512007	0	268	13.8	0.473041	24.0	101380	-0.056:-0.075:-1.103	-7.9:-4.5:10.9	AxLab	21:47:32.504893	26/10/2025	
803	1064.254970	0	127	6.5	0.473547	24.0	101382	-0.055:-0.078:-1.103	-8.0:-4.7:11.4	AxLab	21:47:36.105197	26/10/2025	
804	1065.145551	0	533	27.4	0.474134	23.9	101383	-0.055:-0.080:-1.106	-8.2:-4.4:11.1	AxLab	21:47:37.371490	26/10/2025	
805	1065.650460	0	136	7.0	0.474678	23.9	101383	-0.053:-0.077:-1.110	-8.2:-4.5:11.0	AxLab	21:47:37.971858	26/10/2025	
